i	1582.82	3287
i	1583.97	3289
h 0	1584.26	2889
h 0	1584.83	3276
i	1585.62	3293
i	1585.77	3294
h 0	1586.51	3128
i	1586.96	3297
h 0	1588.21	2822
h 0	1588.36	3282
h 0	1589.46	3271
i	1589.7	3304
h 0	1590.46	2302
h 0	1590.59	2834
h 0	1590.77	3147
i	1591.17	3307
i	1591.45	3308
h 0	1591.47	3017
i	1592.57	3310
i	1593.34	3312
h 0	1593.39	3176
i	1594.15	3314
i	1594.35	3316
i	1595.71	3318
i	1596.72	3320
h 0	1597.01	3268
i	1597.14	3321
i	1597.9	3324
h 0	1598.95	3197
i	1599.05	3326
h 0	1599.65	3296
i	1600.2	3328
h 0	1600.53	2865
i	1600.65	3329
i	1601.47	3332
h 0	1602.15	3294
i	1602.58	3334
i	1603.7	3336
h 0	1604.63	3269
i	1605.44	3340
h 0	1605.68	3312
h 0	1605.71	2750
h 0	1606.66	3293
h 0	1607.31	3187
h 0	1608.11	3060
h 0	1609.52	3297
i	1610.3	3348
i	1610.55	3349
i	1612.27	3352
h 0	1612.67	3257
h 0	1613	2973
i	1613.51	3355
h 0	1613.68	2841
i	1613.72	3356
h 0	1613.91	3106
h 0	1614.01	3275
i	1615.96	3361
i	1616.31	3364
i	1616.6	3366
i	1616.91	3367
h 0	1617.12	2618
h 0	1617.44	3358
i	1617.71	3369
i	1618.05	3370
h 0	1618.09	2605
i	1618.92	3372
i	1619.14	3373
i	1619.43	3374
i	1620.21	3376
i	1621.38	3378
h 0	1621.39	2983
h 0	1621.69	2828
t 0	1621.7	2956
i	1623.91	3383
i	1624.12	3384
i	1624.32	3385
h 0	1624.71	2516
h 0	1625.3	3265
i	1625.42	3387
i	1625.8	3388
i	1625.93	3389
h 0	1626.43	2941
h 0	1626.65	3182
h 0	1626.83	2873
i	1627.41	3392
i	1627.74	3393
h 0	1628.43	3228
h 0	1628.56	2704
h 0	1629	3218
h 0	1629.37	3328
t 0	1631.28	2704
i	1631.76	3401
h 0	1632.15	2383
i	1632.23	3402
h 0	1632.23	3316
h 0	1632.36	3278
i	1632.6	3406
i	1632.95	3407
h 0	1633.31	3134
h 0	1634.38	2672
h 0	1634.39	2624
h 0	1634.57	3222
i	1634.81	3412
h 0	1634.95	2916
h 0	1635.03	3172
i	1635.73	3415
i	1635.95	3416
h 0	1636.03	3405
h 0	1637.4	3334
h 0	1637.59	3053
i	1637.95	3420
h 0	1638.21	3416
h 0	1638.33	3415
h 0	1638.43	2953
h 0	1638.9	3352
h 0	1639.05	2621
h 0	1639.27	2929
h 0	1639.56	2614
h 0	1639.74	3131
i	1640.7	3424
i	1641.37	3426
h 0	1641.59	2859
h 0	1641.61	2871
t 0	1641.72	2841
h 0	1643.98	2993
h 0	1644.46	3307
i	1645.29	3432
h 0	1645.58	3208
h 0	1646.72	3128
h 0	1647.48	3051
h 0	1647.74	2733
h 0	1649.24	3308
h 0	1649.85	3361
h 0	1650.5	2822
h 0	1650.73	3348
h 0	1652.39	3410
h 0	1653.13	2889
i	1653.28	3447
h 0	1653.34	3326
i	1653.58	3450
h 0	1654.99	3310
i	1655.31	3453
i	1655.76	3454
i	1656.1	3455
h 0	1656.61	3412
i	1657.37	3458
i	1657.77	3459
i	1659.63	3463
i	1659.81	3464
i	1660.08	3465
i	1661.73	3468
h 0	1661.82	2986
i	1662.8	3473
i	1664.04	3475
h 0	1664.18	3271
i	1664.32	3477
i	1665.27	3479
t 0	1665.4	2983
h 0	1665.64	3268
i	1666.85	3482
t 0	1667.17	2916
i	1667.74	3484
h 0	1668.79	3440
t 0	1668.85	2605
i	1670.34	3489
i	1671.36	3491
i	1671.57	3492
i	1673.25	3496
i	1673.47	3497
h 0	1673.59	2973
h 0	1673.89	3432
i	1674.46	3499
h 0	1674.73	3362
i	1674.78	3500
h 0	1674.85	3374
h 0	1674.87	3389
i	1675.01	3501
i	1675.99	3503
h 0	1677.12	3067
h 0	1678.02	3355
h 0	1679.07	3424
i	1679.36	3508
i	1680.36	3511
h 0	1680.93	3484
i	1681.45	3514
h 0	1682.2	3500
h 0	1682.4	3358
h 0	1682.84	3387
i	1683.14	3517
t 0	1683.44	2828
h 0	1683.91	3407
h 0	1683.97	2618
h 0	1685.14	3106
i	1685.6	3522
i	1685.85	3523
h 0	1686.94	2516
i	1687.29	3526
h 0	1688.3	3370
h 0	1688.41	3065
i	1689.58	3534
h 0	1689.79	3426
h 0	1690.31	3508
h 0	1690.37	3315
h 0	1692.9	3265
h 0	1692.93	3509
i	1693.98	3543
i	1694.41	3544
i	1694.74	3545
h 0	1695.54	3464
h 0	1696.18	3401
h 0	1696.55	3463
h 0	1697.06	3316
h 0	1697.8	3328
i	1698.53	3553
h 0	1698.82	2383
i	1698.92	3554
i	1699.88	3556
i	1700.02	3557
h 0	1700.24	3453
h 0	1700.41	3448
h 0	1700.82	2624
h 0	1701.22	3218
i	1701.36	3559
i	1703.32	3563
i	1703.61	3564
i	1703.78	3565
h 0	1703.92	3077
i	1705	3567
h 0	1705.02	3445
i	1705.26	3568
h 0	1705.32	2614
i	1705.39	3569
i	1705.57	3570
h 0	1705.65	3554
i	1705.9	3571
h 0	1706.1	3172
i	1706.11	3572
h 0	1706.25	2953
h 0	1706.38	3053
h 0	1707.22	3499
h 0	1707.61	3416
i	1707.83	3576
h 0	1708.03	3415
h 0	1708.79	2621
i	1708.85	3581
i	1709.13	3583
h 0	1709.63	3307
h 0	1709.91	2871
h 0	1710.17	2993
h 0	1710.26	3514
h 0	1710.51	3208
h 0	1712.34	3562
i	1712.58	3590
h 0	1712.79	2822
h 0	1713.02	3526
i	1713.39	3592
i	1714.79	3596
i	1715.06	3598
i	1715.22	3599
h 0	1717.19	2733
h 0	1717.3	3583
i	1717.34	3602
h 0	1718.07	3410
h 0	1718.23	3571
i	1718.47	3604
i	1718.82	3605
h 0	1719.01	3578
i	1719.08	3607
h 0	1720.64	3348
i	1720.78	3611
i	1721.75	3613
h 0	1722.17	3308
h 0	1722.37	2986
h 0	1722.64	3168
h 0	1723.38	3487
i	1724.91	3619
h 0	1726.5	3412
i	1726.92	3623
h 0	1727.01	3592
i	1727.25	3624
i	1728.65	3628
i	1730.56	3631
h 0	1730.87	3620
h 0	1731.52	3556
i	1732.58	3634
h 0	1733.09	3469
i	1733.31	3636
h 0	1734.27	3268
h 0	1734.64	3576
h 0	1734.7	3531
h 0	1736.13	3497
h 0	1736.5	3624
i	1736.63	3643
i	1736.98	3644
i	1738.6	3647
i	1738.76	3648
h 0	1738.89	3362
i	1738.99	3649
h 0	1739.66	3067
h 0	1740.31	3517
i	1740.7	3652
i	1740.86	3653
h 0	1741.82	3581
h 0	1742.49	3389
i	1743.58	3658
i	1744.63	3660
h 0	1745.64	3653
h 0	1746.8	3570
i	1746.94	3664
i	1748.11	3667
i	1749.16	3669
h 0	1749.17	2516
h 0	1750.44	3494
i	1751.51	3677
h 0	1751.79	3065
i	1752.59	3679
h 0	1752.94	3565
i	1753.06	3680
h 0	1753.2	3542
h 0	1753.56	3631
h 0	1753.9	3387
h 0	1754.18	3315
i	1754.33	3682
h 0	1754.63	3532
i	1755.55	3684
h 0	1756.38	3564
h 0	1756.39	3660
h 0	1757.45	3543
h 0	1757.5	3500
i	1759.38	3693
h 0	1759.93	3509
i	1760.54	3696
i	1761.74	3698
i	1762.13	3699
i	1762.54	3700
t 0	1762.55	3218
t 0	1763.59	2621
i	1764.38	3707
i	1765.2	3709
i	1765.43	3710
h 0	1765.49	2383
h 0	1766.22	3328
h 0	1767.01	3456
h 0	1767.26	2624
i	1767.77	3714
h 0	1768.13	3545
i	1768.14	3715
h 0	1768.61	3572
i	1768.93	3717
h 0	1769.09	3641
h 0	1769.19	3453
h 0	1771.07	2614
i	1771.1	3721
h 0	1771.59	3658
h 0	1771.81	3606
h 0	1772.86	3611
i	1773.18	3726
h 0	1773.51	3562
h 0	1774.06	2953
h 0	1774.8	3307
h 0	1775.08	2822
h 0	1775.16	3053
h 0	1775.23	3723
h 0	1775.45	3208
h 0	1776.24	3674
h 0	1776.36	2993
h 0	1777.01	3416
h 0	1777.72	3415
h 0	1777.81	3699
i	1778.22	3735
i	1778.34	3736
t 0	1779.26	3053
t 0	1780.64	2624
h 0	1781.65	3692
h 0	1782.55	3607
h 0	1782.91	2986
t 0	1782.94	2993
i	1783.27	3745
h 0	1783.74	3410
h 0	1784.14	3619
i	1784.48	3747
h 0	1784.51	3649
h 0	1784.7	3598
i	1784.8	3748
h 0	1784.98	3168
h 0	1785.07	3578
h 0	1785.5	3476
h 0	1785.55	3583
h 0	1786.02	3615
i	1786.23	3750
i	1786.66	3751
i	1786.83	3752
i	1787.25	3753
i	1787.97	3755
h 0	1788.72	3696
i	1790.45	3759
h 0	1790.54	3348
i	1790.91	3760
i	1791.04	3761
h 0	1791.45	3571
h 0	1792.53	3747
i	1793.09	3765
t 0	1793.65	3308
i	1794.82	3770
h 0	1794.86	3636
h 0	1795.1	3715
i	1795.93	3772
h 0	1798.22	3550
h 0	1798.3	3531
i	1798.51	3777
i	1799.89	3779
i	1800.23	3780
i	1800.66	3781
h 0	1801.49	3677
i	1801.76	3783
i	1803.52	3787
i	1805.37	3790
h 0	1805.9	3497
i	1806.55	3793
i	1806.8	3794
h 0	1807.41	3693
h 0	1807.44	3717
h 0	1807.93	3779
i	1808.26	3798
h 0	1810.11	3389
h 0	1811.04	3772
i	1811.1	3803
i	1811.34	3804
h 0	1811.4	3517
h 0	1812.02	3246
i	1812.3	3806
i	1812.53	3807
i	1812.66	3808
i	1813.59	3810
i	1814.89	3813
h 0	1815.17	3065
h 0	1816.07	3765
h 0	1816.49	3653
h 0	1817.99	3315
i	1818.01	3818
h 0	1818.73	3532
h 0	1818.89	3707
i	1818.9	3821
i	1819.93	3823
h 0	1820.16	3494
i	1820.16	3824
i	1820.63	3825
h 0	1820.83	3766
h 0	1821.09	3471
i	1821.45	3827
i	1821.69	3828
h 0	1822.75	3542
h 0	1823.22	3543
i	1823.71	3834
i	1824.61	3836
i	1824.8	3837
h 0	1824.97	3387
i	1825.2	3838
h 0	1825.42	3714
i	1826.31	3840
i	1826.48	3841
i	1826.82	3842
h 0	1827.52	3456
h 0	1828.94	3821
i	1829.48	3846
i	1829.68	3847
h 0	1829.78	3836
h 0	1831.47	3770
i	1831.97	3851
h 0	1832.16	2383
i	1832.24	3852
i	1832.99	3854
h 0	1833.58	3767
h 0	1834.17	3527
h 0	1834.45	3838
i	1835.24	3858
i	1835.6	3861
h 0	1835.92	3861
h 0	1835.97	3794
i	1836.88	3864
h 0	1837.91	3572
h 0	1837.99	3641
i	1838	3866
h 0	1838.14	3453
h 0	1838.95	3723
h 0	1840.09	3379
h 0	1840.38	3208
h 0	1840.67	3637
i	1841.11	3871
h 0	1841.77	3752
h 0	1841.88	2953
i	1841.98	3873
i	1842.42	3874
i	1842.82	3875
i	1843.29	3877
h 0	1843.38	3658
h 0	1843.46	2986
h 0	1844.97	3804
i	1845.19	3880
i	1846.24	3883
h 0	1846.42	3416
h 0	1846.72	3783
h 0	1847.31	3168
h 0	1847.42	3415
h 0	1847.67	3476
h 0	1847.82	3883
i	1848.02	3886
i	1848.18	3887
i	1848.41	3888
h 0	1848.6	3837
h 0	1849.42	3410
h 0	1849.86	3858
h 0	1850.03	3615
i	1850.89	3892
h 0	1851.14	3578
h 0	1851.4	3607
h 0	1851.43	3886
i	1852.45	3895
h 0	1855.51	3649
i	1856.67	3902
i	1857.68	3905
h 0	1858.39	3575
h 0	1859.63	3807
h 0	1859.72	3777
h 0	1860.44	3348
h 0	1860.86	3636
h 0	1861.9	3531
h 0	1861.9	3854
h 0	1863.3	3895
i	1863.59	3914
h 0	1864.73	3882
h 0	1864.79	3808
i	1865.43	3918
i	1866.57	3920
h 0	1866.85	3200
i	1867.62	3922
i	1868.37	3924
i	1868.77	3925
h 0	1871.24	3780
h 0	1871.25	3519
i	1871.76	3932
i	1872.05	3934
i	1872.22	3935
i	1873.01	3937
h 0	1875.67	3497
i	1875.68	3941
i	1875.84	3942
i	1876.25	3943
i	1876.4	3944
i	1876.69	3945
i	1877.48	3947
h 0	1877.72	3389
h 0	1878.76	3920
h 0	1878.83	3717
h 0	1879.13	3928
h 0	1879.25	3859
h 0	1880.56	3693
i	1881.14	3952
t 0	1881.5	3348
i	1881.51	3953
h 0	1881.96	3246
h 0	1881.97	3446
i	1882.43	3955
h 0	1882.48	3517
h 0	1882.83	3532
h 0	1883.41	3803
i	1883.43	3958
h 0	1884.39	3842
t 0	1884.44	3416
i	1884.45	3960
h 0	1884.55	3902
i	1884.59	3961
h 0	1885.79	3871
i	1885.93	3963
h 0	1887.09	3766
h 0	1887.34	3653
h 0	1888.11	3765
h 0	1888.2	3403
i	1889.38	3971
i	1889.59	3972
h 0	1889.87	3494
i	1890.52	3975
i	1891.6	3978
i	1891.82	3979
i	1892.11	3980
h 0	1892.31	3542
i	1892.38	3981
i	1892.85	3982
i	1893.09	3983
i	1893.92	3985
i	1894.26	3986
i	1894.4	3987
i	1894.86	3988
h 0	1897.63	3527
i	1900.17	3996
h 0	1900.25	3397
h 0	1900.41	3767
i	1900.52	3998
i	1900.85	3999
i	1901.35	4001
h 0	1902.07	3888
h 0	1903.23	3330
h 0	1903.61	3637
h 0	1904	2986
h 0	1904.15	3970
h 0	1904.39	3996
h 0	1905.31	3208
i	1905.79	4008
h 0	1906.88	3641
i	1907.01	4010
h 0	1907.21	3572
i	1907.24	4011
i	1907.59	4012
h 0	1907.82	3379
h 0	1907.85	3794
h 0	1908.42	3672
h 0	1908.49	3892
i	1908.61	4014
i	1908.78	4015
h 0	1909.64	3168
h 0	1909.84	3476
i	1910.28	4018
h 0	1910.98	3752
h 0	1911.43	3887
i	1912.16	4021
h 0	1912.47	3953
i	1913.36	4023
h 0	1914.03	3615
h 0	1914.21	3976
i	1914.34	4025
h 0	1915.1	3410
h 0	1916.3	4027
t 0	1916.61	3497
i	1917.2	4030
h 0	1917.21	3578
h 0	1917.84	3837
i	1917.96	4033
i	1918.31	4035
i	1919.29	4037
h 0	1920.42	3783
h 0	1920.63	3883
i	1922.02	4041
i	1922.5	4042
t 0	1922.59	3517
i	1922.91	4043
i	1923.17	4044
h 0	1924.57	3575
h 0	1925.5	3531
i	1926.38	4051
h 0	1927.46	3854
h 0	1928.16	3724
i	1928.17	4055
i	1928.49	4057
h 0	1929.32	3777
i	1929.62	4059
h 0	1929.75	3914
h 0	1930.12	3807
i	1930.69	4063
i	1931.24	4065
h 0	1931.35	3882
i	1932.45	4068
i	1932.58	4069
h 0	1933.41	3808
i	1933.7	4073
h 0	1933.74	4056
i	1934.64	4075
i	1934.78	4076
h 0	1934.84	3958
h 0	1935.07	3688
h 0	1935.21	3200
h 0	1936.02	3922
h 0	1938.18	3519
h 0	1939.08	3980
h 0	1940.05	4034
i	1941.75	4087
i	1942.06	4088
i	1942.49	4089
h 0	1942.59	3323
h 0	1943.04	3916
h 0	1944.21	4041
h 0	1944.81	4057
h 0	1945.34	3389
h 0	1945.73	4033
h 0	1946.93	3532
i	1947.19	4098
h 0	1948.33	3446
i	1949.18	4101
h 0	1950.22	3717
h 0	1951.24	3920
i	1952.2	4107
i	1952.36	4108
h 0	1952.51	3403
h 0	1952.57	3971
h 0	1953.34	3766
h 0	1953.52	4107
h 0	1953.58	4006
i	1953.84	4112
h 0	1955.18	4079
i	1957.13	4118
h 0	1958.19	3653
h 0	1958.22	4035
i	1958.29	4120
i	1958.49	4121
i	1958.74	4122
i	1958.88	4124
h 0	1959.31	3981
h 0	1959.41	4116
h 0	1959.6	4111
i	1960.02	4126
h 0	1960.14	3765
i	1960.22	4127
h 0	1961.09	3527
h 0	1961.52	3706
i	1962.3	4132
h 0	1962.45	4025
i	1962.97	4134
h 0	1963.06	3871
h 0	1963.11	3986
i	1963.15	4135
i	1963.64	4138
h 0	1964.18	4088
h 0	1964.24	3400
h 0	1964.83	4014
i	1965.28	4141
h 0	1965.74	4012
h 0	1965.77	4118
i	1966.18	4143
h 0	1967.25	3767
i	1967.26	4146
i	1967.63	4147
h 0	1969.41	3330
i	1969.66	4150
h 0	1970.22	3970
h 0	1970.7	3672
i	1970.73	4152
h 0	1971.39	4126
h 0	1971.43	4008
h 0	1971.98	3168
h 0	1972.01	3476
i	1973.18	4156
i	1973.36	4158
i	1974.16	4161
i	1974.42	4162
i	1974.67	4163
h 0	1975.55	3379
h 0	1975.78	3641
h 0	1977.47	3671
i	1977.63	4170
h 0	1978.67	4122
h 0	1979.35	4073
h 0	1979.58	3887
h 0	1979.97	3580
i	1980.17	4175
h 0	1980.2	3752
h 0	1980.77	3410
h 0	1981.75	4069
h 0	1983.27	3578
i	1983.51	4182
i	1983.98	4183
i	1984.14	4184
h 0	1984.17	4104
i	1985.37	4187
h 0	1985.9	4037
h 0	1987.06	4162
i	1988.96	4192
h 0	1989.1	3531
i	1989.36	4193
i	1989.75	4194
h 0	1989.76	4186
h 0	1990.69	4184
h 0	1990.75	3575
i	1992.06	4198
h 0	1993.02	3854
h 0	1993.45	3883
i	1994.29	4202
i	1994.7	4203
h 0	1994.83	4063
h 0	1995.4	3724
h 0	1996.73	4145
h 0	1997.12	4132
i	1998.02	4209
i	1998.78	4211
i	2000.17	4213
h 0	2002.02	3808
h 0	2002.25	3958
i	2002.8	4217
h 0	2003.15	3462
h 0	2003.57	3200
i	2005.58	4221
h 0	2005.93	4147
h 0	2005.97	4141
i	2006.4	4223
i	2006.62	4224
i	2006.86	4225
h 0	2007.95	4034
i	2008.45	4228
h 0	2009.75	3323
i	2010.41	4231
h 0	2011.75	4146
h 0	2012.1	3957
h 0	2012.24	3980
i	2012.51	4234
i	2012.85	4235
i	2013.23	4236
t 0	2014.13	3765
i	2014.29	4238
h 0	2014.69	3446
i	2014.69	4239
i	2014.87	4240
i	2015	4241
i	2016.69	4244
i	2017.1	4245
i	2017.33	4246
h 0	2017.53	4231
h 0	2019.57	4107
h 0	2019.6	3766
h 0	2019.9	4079
i	2021.97	4254
h 0	2022.91	4138
h 0	2023.22	3971
h 0	2023.55	4006
h 0	2023.71	3920
h 0	2024.21	4071
h 0	2024.56	3527
h 0	2026.03	4134
i	2026.79	4261
h 0	2026.92	4223
h 0	2027.15	3676
i	2028.07	4264
h 0	2029.04	3653
h 0	2029.55	4025
h 0	2029.85	4035
i	2031	4270
i	2031.83	4272
h 0	2031.93	4198
h 0	2033	3931
h 0	2033.41	4054
h 0	2034.18	3476
i	2034.62	4277
i	2035.55	4280
h 0	2035.6	3330
i	2035.72	4281
t 0	2035.95	3871
i	2036.04	4282
h 0	2037.04	3671
i	2037.99	4286
h 0	2038.96	4088
i	2039.05	4290
h 0	2039.22	3580
i	2039.99	4292
i	2040.15	4293
i	2040.55	4295
i	2040.76	4296
i	2042.6	4299
h 0	2044.58	4008
h 0	2044.67	3641
i	2045.29	4303
h 0	2046.33	4136
h 0	2046.88	4069
h 0	2047.87	4126
i	2047.9	4308
i	2048.91	4310
h 0	2049.17	4293
h 0	2049.19	4073
h 0	2049.34	3578
h 0	2049.88	4272
i	2049.92	4312
i	2050.17	4313
i	2050.43	4314
h 0	2050.9	4122
i	2051.64	4316
h 0	2052.69	3665
h 0	2052.76	4037
h 0	2052.89	4279
i	2053.11	4319
h 0	2053.23	4282
i	2053.57	4320
h 0	2053.66	4104
h 0	2053.84	4240
i	2054.56	4322
h 0	2054.98	4280
h 0	2055.61	4264
h 0	2055.89	4192
i	2055.9	4324
t 0	2056.51	3883
h 0	2056.94	3575
h 0	2057.57	4294
h 0	2057.68	4184
h 0	2057.94	4110
h 0	2058.58	3854
h 0	2059.08	4137
h 0	2059.25	4162
i	2059.64	4331
i	2059.9	4332
i	2060.08	4334
i	2060.43	4335
i	2060.59	4336
i	2060.85	4337
i	2061.76	4340
h 0	2062.07	4132
h 0	2062.58	4286
h 0	2062.61	4241
h 0	2062.63	3724
h 0	2062.65	4217
h 0	2062.67	4224
h 0	2064.19	4145
i	2066.35	4348
h 0	2067.38	4063
i	2067.47	4350
i	2067.8	4351
i	2069.05	4355
h 0	2069.46	4141
h 0	2069.66	3958
i	2070.56	4361
h 0	2070.64	3808
h 0	2071.53	4060
h 0	2071.93	3200
i	2072.63	4365
i	2072.88	4366
i	2074.2	4369
h 0	2074.62	4367
i	2075.87	4372
h 0	2076.08	4205
h 0	2076.77	4322
i	2076.87	4374
i	2077.01	4375
h 0	2077.45	3957
h 0	2077.48	4308
i	2078.13	4377
i	2078.55	4378
i	2079.94	4380
h 0	2079.96	4295
i	2081.11	4383
i	2081.59	4384
i	2081.74	4385
i	2081.91	4386
i	2082.46	4389
i	2082.69	4390
i	2082.83	4391
i	2083.23	4392
h 0	2084.62	4079
h 0	2084.82	4281
i	2085.11	4396
i	2085.81	4398
h 0	2085.86	3766
h 0	2086.04	4071
i	2087.07	4401
i	2087.24	4402
h 0	2087.27	4352
h 0	2087.52	4235
i	2087.58	4403
h 0	2088.02	3527
i	2088.47	4406
h 0	2088.67	4343
i	2089.23	4408
i	2089.5	4409
h 0	2089.95	3819
i	2089.95	4410
i	2090.22	4411
i	2090.68	4412
h 0	2093.2	3676
i	2093.28	4416
i	2093.56	4417
h 0	2093.8	4134
h 0	2093.87	3971
h 0	2094.95	3797
h 0	2096.35	3476
i	2097.06	4423
i	2097.36	4425
h 0	2097.46	4223
h 0	2100.38	4400
i	2100.75	4430
h 0	2101.47	4035
t 0	2101.87	3641
i	2102.13	4433
i	2102.55	4435
h 0	2102.83	4198
h 0	2104.13	3931
h 0	2106.45	4325
h 0	2107.58	4303
i	2109.02	4445
h 0	2109.05	4385
h 0	2110.11	4434
h 0	2110.63	4375
t 0	2111.65	4008
i	2111.9	4450
h 0	2111.93	4388
i	2112.24	4451
i	2112.54	4452
i	2112.69	4453
i	2112.88	4454
i	2113.17	4456
h 0	2114.98	4293
i	2116.46	4462
h 0	2116.69	3730
i	2116.7	4463
h 0	2116.94	4404
h 0	2117.83	4272
i	2118.21	4467
i	2119.34	4470
h 0	2119.61	4037
h 0	2119.82	4240
i	2120.25	4472
h 0	2121.27	4331
h 0	2122.04	4294
h 0	2122.18	4447
i	2122.95	4476
h 0	2123.03	4450
h 0	2123.13	4122
h 0	2123.14	4104
h 0	2124.04	3665
h 0	2124.14	3854
h 0	2124.25	4416
i	2124.57	4479
h 0	2124.67	4184
h 0	2126.51	3973
h 0	2126.75	4192
h 0	2127.01	4132
i	2127.33	4485
h 0	2127.67	4217
h 0	2127.95	4241
i	2129.22	4488
i	2129.48	4489
h 0	2129.86	3724
h 0	2130.13	4060
i	2130.58	4493
h 0	2131.04	4286
h 0	2131.65	4145
h 0	2131.75	4282
i	2132.08	4497
t 0	2132.37	3971
h 0	2132.74	4489
h 0	2132.9	3933
h 0	2132.96	4141
i	2133.08	4499
h 0	2133.09	4470
h 0	2133.17	4365
i	2133.46	4500
h 0	2133.65	4224
i	2133.91	4501
i	2134.15	4502
i	2134.61	4503
i	2134.8	4504
i	2135.01	4505
i	2135.19	4506
i	2135.45	4508
i	2136.5	4510
i	2136.7	4511
h 0	2136.74	4372
h 0	2137.06	3958
h 0	2138.38	4430
h 0	2139.41	4367
i	2139.69	4516
h 0	2140.29	3200
i	2141.11	4519
i	2141.59	4520
i	2141.74	4521
i	2141.96	4522
i	2142.1	4523
i	2142.3	4524
h 0	2142.81	3957
i	2143.28	4526
t 0	2143.73	3854
h 0	2143.79	4205
i	2144.3	4528
h 0	2145.39	4472
i	2146.18	4531
h 0	2146.21	4505
i	2146.37	4532
h 0	2147.36	4467
i	2147.78	4535
h 0	2147.88	4071
i	2147.93	4536
h 0	2148.04	4455
i	2148.19	4537
i	2149.27	4539
h 0	2149.46	4490
h 0	2149.7	4402
i	2150.36	4541
i	2150.69	4542
i	2150.91	4543
h 0	2151.39	4425
h 0	2152.21	4403
i	2152.58	4546
h 0	2152.97	4352
i	2154.37	4549
h 0	2155.74	4521
h 0	2155.94	4500
h 0	2156.83	4417
h 0	2157.62	4409
h 0	2157.84	3876
h 0	2159.71	4502
h 0	2160.21	4050
i	2161.2	4558
h 0	2161.25	4536
h 0	2161.58	4134
h 0	2162.81	4504
h 0	2162.91	4485
h 0	2163.35	4542
i	2164.02	4565
i	2165.24	4567
i	2165.46	4569
i	2166.55	4572
i	2166.95	4574
h 0	2168	4223
h 0	2169.44	4325
h 0	2170.24	4506
i	2170.93	4581
h 0	2171.21	4247
i	2173.99	4587
i	2176.34	4591
i	2176.89	4593
h 0	2177.07	4535
h 0	2177.33	4567
t 0	2178.2	4122
i	2178.75	4596
h 0	2179.63	4558
i	2179.63	4598
h 0	2180.3	4167
h 0	2180.78	4293
h 0	2180.94	4434
i	2181.09	4602
h 0	2181.73	4388
i	2182.17	4604
h 0	2182.68	4569
h 0	2182.81	4532
h 0	2183.39	4451
h 0	2184.91	4592
h 0	2184.96	4447
h 0	2185.81	4240
i	2185.99	4610
h 0	2186.46	4037
h 0	2186.5	4294
h 0	2187.08	4493
h 0	2188.69	4439
h 0	2188.73	4060
i	2188.78	4615
i	2189.1	4616
h 0	2190.97	4510
i	2191.07	4620
i	2191.35	4621
h 0	2191.96	4132
i	2192.22	4623
i	2192.57	4624
h 0	2192.63	4104
h 0	2192.69	4217
h 0	2193.3	4241
i	2194.61	4627
i	2194.82	4628
i	2195.23	4629
h 0	2195.38	3665
i	2195.5	4630
h 0	2195.8	3973
i	2195.83	4631
h 0	2197.1	3724
h 0	2197.6	4192
h 0	2197.67	4469
h 0	2197.84	4628
h 0	2197.92	4630
i	2198.21	4636
h 0	2198.57	4616
h 0	2199.5	4286
i	2200	4639
i	2200.41	4640
h 0	2200.95	3933
h 0	2201.98	4623
i	2202.48	4645
h 0	2202.62	4508
i	2204.06	4648
h 0	2204.19	4367
i	2204.2	4649
h 0	2204.63	4224
i	2205.43	4651
i	2205.88	4652
h 0	2206.62	4372
h 0	2208.65	3200
h 0	2208.7	4522
i	2208.79	4658
t 0	2209.04	4037
h 0	2209.53	4430
i	2209.63	4660
h 0	2209.89	4387
i	2210.71	4662
i	2210.92	4663
h 0	2211.49	4205
i	2212.54	4666
h 0	2212.63	4339
h 0	2214.25	4559
h 0	2214.82	4643
i	2215.59	4673
i	2215.91	4674
h 0	2216.34	4333
h 0	2216.35	4663
h 0	2217.51	4539
i	2218.13	4678
h 0	2218.67	4352
i	2219.18	4680
h 0	2220.32	4168
h 0	2220.37	4636
h 0	2220.68	4596
i	2221.59	4684
i	2222.33	4686
h 0	2222.64	4602
h 0	2223.02	4662
h 0	2223.21	4674
h 0	2223.24	4521
h 0	2223.99	4484
i	2224.74	4690
h 0	2224.81	3876
h 0	2224.87	4678
h 0	2225.06	4050
i	2225.1	4691
i	2229.04	4699
i	2229.28	4701
i	2229.43	4702
i	2229.57	4703
h 0	2230.02	4417
h 0	2230.07	4409
h 0	2231.64	4502
h 0	2231.87	4705
h 0	2231.98	4598
h 0	2232.34	4701
i	2232.42	4709
h 0	2232.44	4325
i	2233.5	4711
h 0	2235.99	4649
i	2236.38	4717
h 0	2236.77	4686
i	2237.6	4719
i	2237.76	4720
i	2238.13	4721
h 0	2239.01	4247
i	2239.98	4724
i	2240.77	4727
i	2241.07	4729
h 0	2243.84	4712
h 0	2245.21	4720
i	2245.73	4736
h 0	2245.9	4702
h 0	2246.02	4123
h 0	2246.38	4493
h 0	2246.59	4293
i	2246.84	4738
h 0	2247.1	4621
i	2247.14	4739
h 0	2247.73	4447
i	2249.25	4744
h 0	2251.8	4240
h 0	2251.8	4558
h 0	2252.12	4615
i	2252.16	4748
h 0	2252.52	4567
h 0	2253.66	4159
h 0	2254.56	4568
h 0	2254.6	4592
h 0	2254.75	4624
h 0	2254.76	4639
h 0	2256.44	4719
i	2256.75	4756
h 0	2257.69	4439
